id,title,authors,year,abstract,keywords,journal,doi,source_db,country,citations,url
https://openalex.org/W4400658779,Exploring student perspectives on generative artificial intelligence in higher education learning,David Baidoo-Anu; Daniel Asamoah; Isaac Oduro Amoako; Inuusah Mahama,2024,,Generative grammar; Mathematics education; Psychology; Artificial intelligence; Computer science; Cognitive science,Discover Education,https://doi.org/10.1007/s44217-024-00173-z,ScienceDirect,CA,46,https://openalex.org/W4400658779
https://openalex.org/W4407931566,"Generative Artificial Intelligence: Evolving Technology, Growing Societal Impact, and Opportunities for Information Systems Research",Veda C. Storey; Wei Thoo Yue; J. Leon Zhao; Roman Lukyanenko,2025,"Abstract The continuing, explosive developments in generative artificial intelligence (GenAI), built on large language models and related algorithms, has led to much excitement and speculation about the potential impact of this new technology. Claims include artificial intelligence (AI) being poised to revolutionize business and society and dramatically change personal life. However, it is not clear how this technology, with its significantly distinct features from past AI technologies, has transformative potential or how researchers in information systems should react to it. In this paper, we consider the evolving and emerging trends of AI in order to examine its present and predict its future impacts. Many existing papers on GenAI are either too technical for most information systems researchers or lack the depth needed to appreciate the potential impacts of GenAI. We, therefore, attempt to bridge the technical and organizational communities of GenAI from a system-oriented sociotechnical perspective. Specifically, we explore the unique features of GenAI, which are rooted in the continued change from symbolism to connectionism, and the deep systemic and inherent properties of human-AI ecosystems. We retrace the evolution of AI that proceeded the level of adoption, adaption, and use found today, in order to propose future research on various impacts of GenAI in both business and society within the context of information systems research. Our efforts are intended to contribute to the creation of a well-structured research agenda in the information systems community to support innovative strategies and operations enabled by this new wave of AI.",Generative grammar; Computer science; Data science; Knowledge management; Artificial intelligence,Information Systems Frontiers,https://doi.org/10.1007/s10796-025-10581-7,ScienceDirect,US,41,https://openalex.org/W4407931566
https://openalex.org/W4394986897,The sudden disruptive rise of generative artificial intelligence? An evaluation of their impact on higher education and the global workplace,Wilson Kia Onn Wong,2024,"This paper evaluates the rise of “Generative Artificial Intelligence” (GAI) in its myriad forms, with the highest profile being the “Large Language Models” (LLMs). More importantly, it analyses the potentially disruptive impact of this ascendant technology on higher education and the global workplace. The findings of this paper indicate that students pursuing higher education tend to perceive GAI favourably, as it frees them from the toil of rote-learning. However, the view is rather mixed in the case of educators, who are still coming to grips with this seemingly disruptive technology. In the case of the global labour market, GAI has the potential to decimate legions of white-collar jobs once it eliminates inherent issues of biases, security and misinformation. Despite the media’s constant labelling of GAI as a disruptive technology that has suddenly burst onto the technological scene, it is evidenced in this paper that the technology has taken nearly eight decades to reach today’s level of technological advancement. Further, it is far from reaching its full potential, as it is still incorporating advances in pattern recognition, planning and problem solving, and quantum computing technologies. This study also warns of concentrating the power of this game-changing technology in the hands of a few major corporate titans.",Misinformation; Disruptive innovation; Futures contract; Disruptive technology; Generative grammar; Information and Communications Technology; Emerging technologies; Political science; Engineering; Business; Computer science; Marketing; Economics; Artificial intelligence; Law; Financial economics,Journal of Open Innovation Technology Market and Complexity,https://doi.org/10.1016/j.joitmc.2024.100278,ScienceDirect,HK,41,https://openalex.org/W4394986897
https://openalex.org/W4405171814,Generative Artificial Intelligence in Mental Healthcare: An Ethical Evaluation,Charlotte Blease; Adam Rodman,2024,"Abstract Purpose Since November 2022, generative artificial intelligence (AI) chatbots, such as ChatGPT, that are powered by large language models (LLM) have been the subject of growing attention in healthcare. Using biomedical ethical principles to frame our discussion, this review seeks to clarify the current ethical implications of these chatbots, and to identify the key empirical questions that should be pursued to inform ethical practice. Recent findings In the past two years, research has been conducted into the capacity of generative AI chatbots to pass medical school examinations, evaluate complex diagnostic cases, solicit patient histories, interpret and summarize clinical documentation, and deliver empathic care. These studies demonstrate the scope and growing potential of this AI to assist with clinical tasks. Summary Despite increasing recognition that generative AI can play a valuable role in assisting with clinical tasks, there has been limited, focused attention paid to the ethical consequences of these technologies for mental healthcare. Adopting a framework of biomedical ethics, this review sought to evaluate the ethics of generative AI tools in mental healthcare, and to motivate further research into the benefits and harms of these tools.",Generative grammar; Psychology; Mental health care; Neurology; Mental health; Health care; Psychiatry; Artificial intelligence; Computer science; Political science,Current Treatment Options in Psychiatry,https://doi.org/10.1007/s40501-024-00340-x,ScienceDirect,SE,24,https://openalex.org/W4405171814
https://openalex.org/W4395462649,Analyzing behavioral intentions toward Generative Artificial Intelligence: the case of ChatGPT,Dongyan Nan; Seungjong Sun; Shunan Zhang; Xiangying Zhao; Jang Hyun Kim,2024,,Generative grammar; Computer science; Artificial intelligence; Generative model; Psychology,Universal Access in the Information Society,https://doi.org/10.1007/s10209-024-01116-z,ScienceDirect,KR,28,https://openalex.org/W4395462649
https://openalex.org/W4402808883,Generative artificial intelligence (GenAI) and entrepreneurial performance: implications for entrepreneurs,Ailing Liu; Shaofeng Wang,2024,,Generative grammar; Entrepreneurship; Artificial intelligence; Psychology; Business; Computer science; Finance,The Journal of Technology Transfer,https://doi.org/10.1007/s10961-024-10132-3,ScienceDirect,CN,27,https://openalex.org/W4402808883
https://openalex.org/W4401894003,Students’ use of generative artificial intelligence for proving mathematical statements,Hyunkyoung Yoon; Jihye Hwang; Kyung Won Lee; Kyeong Hah Roh; Oh Nam Kwon,2024,"Abstract In this exploratory study, we investigate undergraduate students’ engagement with generative Artificial Intelligence (genAI) in proving mathematical statements. We selected six mathematical statements to conduct interviews with three students. We present the emergent framework, Students’ Interactive Proving Experience with AI (SIPE-AI), which explains the processes of students’ use of genAI in their proving and the factors influencing these processes. Our findings identify three factors that shape students’ use of genAI: conceptions of proof, conceptions of genAI, and ethical considerations. The results suggest a need to guide undergraduate students in critically engaging with genAI tools, rather than passively accepting their outputs. We also discuss the implications of these findings for enhancing undergraduate mathematics education by fostering informed and critical use of genAI in mathematical proving.",Generative grammar; Mathematics education; Psychology; Generative model; Artificial intelligence; Computer science,ZDM,https://doi.org/10.1007/s11858-024-01629-0,ScienceDirect,US,25,https://openalex.org/W4401894003
https://openalex.org/W4401843926,Generative artificial intelligence in smart manufacturing,Andrew Kusiak,2024,,Generative grammar; Artificial intelligence; Computer science; Production (economics); Smart manufacturing; Engineering; Manufacturing engineering; Economics,Journal of Intelligent Manufacturing,https://doi.org/10.1007/s10845-024-02480-6,ScienceDirect,US,24,https://openalex.org/W4401843926
https://openalex.org/W4390984202,How will the state think with ChatGPT? The challenges of generative artificial intelligence for public administrations,Thomas Cantens,2024,,Public sector; Transformative learning; Politics; Neutrality; Generative grammar; Sociology; Public relations; Distrust; State (computer science); Law and economics; Political science; Artificial intelligence; Law; Computer science,AI & Society,https://doi.org/10.1007/s00146-023-01840-9,ScienceDirect,FR,32,https://openalex.org/W4390984202
https://openalex.org/W4385585835,Generative Artificial Intelligence: Opportunities and Challenges of Large Language Models,Fabian Barreto; Lalita Moharkar; Madhura Shirodkar; Vidya Sarode; Saniya Gonsalves; A Johns,2023,,Generative grammar; Computer science; Artificial intelligence; Context (archaeology); World Wide Web; Natural language processing; Geography,Lecture notes in networks and systems,https://doi.org/10.1007/978-981-99-3177-4_41,ScienceDirect,IN,29,https://openalex.org/W4385585835
https://openalex.org/W4396598438,On the role of generative artificial intelligence in the development of brain-computer interfaces,Seif Eldawlatly,2024,,Brain–computer interface; Computer science; Brain activity and meditation; Artificial intelligence; Electroencephalography; Human–computer interaction; Machine learning; Neuroscience; Psychology,BMC Biomedical Engineering,https://doi.org/10.1186/s42490-024-00080-2,ScienceDirect,EG,24,https://openalex.org/W4396598438
